user_id,censor_status,work_year
154037,0,10+ years
154038,2,7 years
154039,0,7 years
154046,1,10+ years
154048,0,9 years
154049,1,9 years
154050,1,9 years
154051,1,10+ years
154052,1,10+ years
154054,0,10+ years
154056,0,10+ years
154057,0,6 years
154058,0,9 years
154059,1,9 years
154063,0,10+ years
154065,1,10+ years
154068,1,9 years
154073,2,7 years
154074,1,10+ years
154075,2,6 years
154077,0,8 years
154078,1,10+ years
154079,1,8 years
154080,1,7 years
154081,0,10+ years
154090,1,7 years
154092,1,10+ years
154093,2,9 years
154096,1,9 years
154097,1,10+ years
154099,1,10+ years
154100,1,10+ years
154102,2,10+ years
154107,0,7 years
154109,2,10+ years
154110,1,6 years
154111,0,10+ years
154113,2,10+ years
154116,1,10+ years
154118,1,10+ years
154121,2,10+ years
154122,0,6 years
154124,2,8 years
154126,2,10+ years
154127,2,10+ years
154128,1,10+ years
154130,0,10+ years
154131,2,10+ years
154133,0,10+ years
154134,1,10+ years
154135,1,10+ years
154138,2,10+ years
154139,1,10+ years
154140,1,10+ years
154142,1,10+ years
154144,1,6 years
154145,1,10+ years
154146,0,10+ years
154147,0,8 years
154150,2,10+ years
154151,1,6 years
154154,0,10+ years
154156,1,10+ years
154157,1,10+ years
154159,0,10+ years
154161,2,10+ years
154162,2,10+ years
154163,0,10+ years
154164,1,8 years
154166,2,10+ years
154168,1,10+ years
154169,1,7 years
154171,1,8 years
154173,2,6 years
154177,2,9 years
154185,0,6 years
154187,0,6 years
154188,1,10+ years
154191,0,10+ years
154194,2,10+ years
154197,0,6 years
154199,1,10+ years
154202,1,10+ years
154204,1,9 years
154208,1,10+ years
154209,2,10+ years
154210,2,10+ years
154211,2,10+ years
154212,0,10+ years
154213,1,10+ years
154215,2,6 years
154217,0,10+ years
154221,1,10+ years
154222,0,10+ years
154223,1,10+ years
154225,2,9 years
154226,1,10+ years
154227,1,7 years
154232,0,6 years
154233,1,10+ years
154237,2,10+ years
154238,2,10+ years
154239,0,10+ years
154241,1,9 years
154242,1,10+ years
154243,0,10+ years
154244,1,10+ years
154245,1,10+ years
154246,1,8 years
154247,1,10+ years
154248,2,10+ years
154249,2,6 years
154250,2,10+ years
154251,1,10+ years
154255,0,10+ years
154257,1,8 years
154258,0,10+ years
154259,2,10+ years
154263,1,10+ years
154265,1,6 years
154266,1,10+ years
154267,1,10+ years
154268,2,10+ years
154271,2,10+ years
154272,0,7 years
154276,0,9 years
154278,2,10+ years
154281,0,7 years
154283,1,10+ years
154285,2,10+ years
154286,2,7 years
154288,2,10+ years
154290,2,6 years
154291,1,8 years
154292,1,10+ years
154293,1,8 years
154294,2,10+ years
154295,0,10+ years
154296,1,10+ years
154297,2,7 years
154298,1,10+ years
154299,1,10+ years
154300,0,8 years
154302,0,8 years
154305,2,9 years
154306,0,10+ years
154307,1,6 years
154308,0,10+ years
154309,2,10+ years
154313,0,10+ years
154321,0,8 years
154322,0,6 years
154325,0,10+ years
154326,2,9 years
154329,2,8 years
154331,2,7 years
154334,1,10+ years
154335,1,10+ years
154336,1,8 years
154338,0,10+ years
154342,0,10+ years
154343,0,10+ years
154344,2,10+ years
154345,2,10+ years
154346,2,7 years
154347,0,10+ years
154352,0,10+ years
154353,0,10+ years
154354,1,10+ years
154355,2,10+ years
154357,2,10+ years
154358,1,10+ years
154359,0,9 years
154361,1,10+ years
154362,2,6 years
154363,2,10+ years
154364,1,10+ years
154365,0,10+ years
154366,1,10+ years
154369,0,6 years
154370,2,6 years
154373,0,10+ years
154374,0,6 years
154378,1,9 years
154379,0,10+ years
154380,1,10+ years
154381,2,10+ years
154384,1,10+ years
154385,0,10+ years
154388,2,8 years
154389,1,6 years
154390,2,10+ years
154391,0,10+ years
154392,0,10+ years
154393,2,10+ years
154394,0,8 years
154396,1,10+ years
154398,0,10+ years
154399,0,8 years
154405,1,10+ years
154408,0,10+ years
154410,2,10+ years
154411,0,10+ years
154412,1,9 years
154413,1,10+ years
154414,1,10+ years
154416,2,10+ years
154419,1,10+ years
154423,0,10+ years
154424,1,7 years
154427,2,10+ years
154428,1,7 years
154431,0,10+ years
154432,2,10+ years
154433,2,10+ years
154439,2,10+ years
154440,0,10+ years
154441,0,10+ years
154442,2,10+ years
154443,1,9 years
154445,2,10+ years
154446,1,7 years
154447,0,7 years
154453,2,10+ years
154454,2,7 years
154455,2,9 years
154459,1,8 years
154461,2,9 years
154462,1,10+ years
154464,1,10+ years
154465,0,10+ years
154468,1,9 years
154469,2,10+ years
154472,2,10+ years
154474,1,10+ years
154475,2,6 years
154479,1,10+ years
154480,0,8 years
154481,0,10+ years
154484,0,10+ years
154486,2,10+ years
154487,0,10+ years
154488,2,8 years
154489,2,7 years
154491,1,10+ years
154492,2,10+ years
154493,2,7 years
154494,2,10+ years
154495,2,8 years
154496,2,10+ years
154498,2,10+ years
154499,2,10+ years
154500,1,10+ years
154502,2,10+ years
154504,2,8 years
154505,0,9 years
154506,0,6 years
154508,0,7 years
154510,1,10+ years
154514,2,8 years
154515,0,7 years
154517,0,10+ years
154519,1,10+ years
154521,0,10+ years
154525,1,10+ years
154526,1,7 years
154527,2,9 years
154529,0,10+ years
154530,0,10+ years
154531,0,6 years
154534,2,10+ years
154535,0,10+ years
154536,1,10+ years
154537,1,10+ years
154540,1,7 years
154541,1,10+ years
154542,0,10+ years
154543,0,10+ years
154544,0,10+ years
154545,0,10+ years
154550,2,10+ years
154552,1,10+ years
154554,0,10+ years
154556,0,8 years
154557,1,10+ years
154558,2,10+ years
154559,1,10+ years
154560,2,8 years
154561,1,10+ years
154563,0,10+ years
154564,0,6 years
154565,2,10+ years
154566,0,10+ years
154569,0,10+ years
154571,2,10+ years
154577,0,10+ years
154579,0,10+ years
154581,1,6 years
154582,2,7 years
154583,2,8 years
154584,2,10+ years
154587,0,7 years
154588,2,10+ years
154589,2,10+ years
154591,2,8 years
154592,1,7 years
154594,1,8 years
154600,0,10+ years
154602,2,10+ years
154606,2,9 years
154609,1,10+ years
154610,0,8 years
154611,0,7 years
154618,2,10+ years
154620,2,10+ years
154622,1,10+ years
154623,1,8 years
154626,1,10+ years
154629,2,10+ years
154632,0,10+ years
154633,1,7 years
154639,2,9 years
154640,2,9 years
154645,2,10+ years
154647,1,10+ years
154650,0,8 years
154652,1,8 years
154653,1,6 years
154661,1,10+ years
154663,1,10+ years
154665,2,10+ years
154667,2,10+ years
154668,0,6 years
154669,0,10+ years
154670,0,10+ years
154671,2,6 years
154672,0,10+ years
154673,1,10+ years
154674,0,10+ years
154678,0,10+ years
154680,0,10+ years
154681,0,10+ years
154682,0,8 years
154685,0,10+ years
154687,0,9 years
154689,2,7 years
154690,2,10+ years
154692,1,10+ years
154693,2,10+ years
154694,0,10+ years
154695,0,6 years
154696,2,10+ years
154699,1,10+ years
154700,1,9 years
154704,0,10+ years
154709,1,10+ years
154711,0,10+ years
154712,0,7 years
154713,1,10+ years
154720,1,8 years
154722,2,10+ years
154725,0,7 years
154726,1,10+ years
154731,2,10+ years
154733,2,9 years
154734,2,10+ years
154735,0,10+ years
154736,1,10+ years
154740,2,10+ years
154742,1,9 years
154743,2,10+ years
154744,2,7 years
154747,0,10+ years
154748,1,10+ years
154749,2,10+ years
154751,0,10+ years
154752,1,10+ years
154754,2,8 years
154755,0,10+ years
154757,0,10+ years
154758,2,9 years
154760,1,10+ years
154762,0,10+ years
154763,0,6 years
154764,1,7 years
154767,0,7 years
154768,1,7 years
154769,2,9 years
154771,2,10+ years
154772,0,10+ years
154776,1,9 years
154781,1,10+ years
154782,2,10+ years
154783,1,10+ years
154784,1,6 years
154785,1,10+ years
154788,1,10+ years
154789,0,10+ years
154792,1,8 years
154793,1,10+ years
154794,1,10+ years
154795,1,10+ years
154796,2,8 years
154797,1,10+ years
154798,2,10+ years
154800,1,10+ years
154801,0,10+ years
154802,0,10+ years
154803,2,10+ years
154806,1,10+ years
154807,1,7 years
154809,1,8 years
154812,0,10+ years
154813,0,10+ years
154814,2,10+ years
154816,2,10+ years
154817,0,6 years
154819,0,7 years
154820,1,6 years
154821,2,10+ years
154822,0,7 years
154823,0,10+ years
154824,1,6 years
154827,1,10+ years
154828,0,10+ years
154831,0,10+ years
154834,2,8 years
154836,0,10+ years
154837,0,10+ years
154838,2,10+ years
154841,0,10+ years
154843,2,10+ years
154845,1,10+ years
154847,0,7 years
154855,1,9 years
154857,0,10+ years
154858,2,10+ years
154859,1,10+ years
154861,0,6 years
154862,1,10+ years
154863,0,7 years
154867,1,10+ years
154868,0,7 years
154869,0,10+ years
154870,2,8 years
154871,0,10+ years
154872,2,9 years
154875,0,7 years
154876,1,10+ years
154877,0,10+ years
154880,0,7 years
154881,1,10+ years
154883,2,10+ years
154888,0,10+ years
154889,0,9 years
154891,0,9 years
154893,1,10+ years
154894,2,10+ years
154896,0,8 years
154897,1,10+ years
154899,0,9 years
154900,2,10+ years
154901,0,10+ years
154907,0,7 years
154908,2,6 years
154909,0,6 years
154911,1,10+ years
154914,2,7 years
154915,2,10+ years
154917,2,10+ years
154921,0,10+ years
154924,1,8 years
154928,1,10+ years
154929,1,10+ years
154930,1,10+ years
154933,1,9 years
154935,0,10+ years
154936,1,10+ years
154938,2,10+ years
154939,0,10+ years
154943,0,9 years
154946,0,10+ years
154947,1,10+ years
154948,2,10+ years
154953,0,10+ years
154954,1,9 years
154956,2,10+ years
154957,0,8 years
154960,1,10+ years
154961,2,10+ years
154963,0,7 years
154964,1,10+ years
154965,1,6 years
154968,1,10+ years
154969,2,8 years
154970,1,6 years
154972,0,8 years
154974,1,7 years
154977,2,10+ years
154978,2,10+ years
154980,2,8 years
154983,0,10+ years
154984,2,6 years
154985,2,8 years
154986,2,7 years
154987,1,10+ years
154990,1,10+ years
154991,2,10+ years
154993,0,7 years
154994,1,10+ years
154997,2,10+ years
154998,1,10+ years
155000,1,7 years
155001,2,8 years
155002,1,9 years
155003,0,10+ years
155004,0,10+ years
155005,2,10+ years
155006,0,10+ years
155007,2,10+ years
155010,1,9 years
155011,0,10+ years
155013,0,10+ years
155015,1,9 years
155016,0,10+ years
155018,1,10+ years
155022,2,10+ years
155023,0,7 years
155025,1,10+ years
155026,1,10+ years
155027,1,10+ years
155028,0,8 years
155030,1,10+ years
155035,0,9 years
155037,1,9 years
155039,0,6 years
155040,0,10+ years
155041,1,10+ years
155044,0,10+ years
155045,1,10+ years
155046,1,10+ years
155049,2,6 years
155050,1,10+ years
155051,2,10+ years
155052,2,10+ years
155057,1,10+ years
155059,2,10+ years
155061,2,10+ years
155064,1,8 years
155065,1,10+ years
155066,0,9 years
155068,2,9 years
155069,1,8 years
155071,1,8 years
155072,2,7 years
155074,1,10+ years
155075,1,6 years
155076,2,10+ years
155077,1,10+ years
155082,0,8 years
155083,2,7 years
155084,2,9 years
155085,2,10+ years
155087,1,8 years
155088,0,7 years
155090,0,10+ years
155093,2,7 years
155094,1,7 years
155095,2,9 years
155096,0,10+ years
155098,0,9 years
155099,2,10+ years
155100,0,10+ years
155101,1,10+ years
155102,0,9 years
155104,0,7 years
155105,1,10+ years
155109,2,10+ years
155113,1,10+ years
155114,0,10+ years
155117,1,10+ years
155118,0,10+ years
155120,1,6 years
155125,1,8 years
155126,2,10+ years
155131,2,10+ years
155135,1,10+ years
155136,2,9 years
155139,2,10+ years
155142,2,10+ years
155143,1,10+ years
155144,0,7 years
155146,0,9 years
155147,0,10+ years
155148,2,10+ years
155150,1,10+ years
155151,1,10+ years
155153,2,9 years
155157,2,9 years
155158,2,10+ years
155161,1,10+ years
155162,0,6 years
155168,1,10+ years
155171,2,10+ years
155175,2,10+ years
155176,0,10+ years
155180,0,7 years
155181,2,10+ years
155185,1,8 years
155188,0,9 years
155191,1,10+ years
155193,0,10+ years
155194,1,8 years
155195,0,10+ years
155197,1,7 years
155199,1,9 years
155200,2,6 years
155204,2,8 years
155206,0,10+ years
155208,2,10+ years
155209,1,10+ years
155211,1,10+ years
155216,2,10+ years
155217,2,10+ years
155221,0,10+ years
155223,0,10+ years
155224,1,10+ years
155225,1,7 years
155228,1,7 years
155229,2,10+ years
155231,1,10+ years
155232,2,9 years
155234,2,10+ years
155236,0,6 years
155237,2,6 years
155238,1,10+ years
155240,2,10+ years
155241,1,10+ years
155243,2,10+ years
155244,0,9 years
155245,1,10+ years
155246,0,6 years
155247,2,10+ years
155252,2,10+ years
155254,1,10+ years
155255,1,9 years
155259,0,7 years
155262,0,8 years
155267,0,10+ years
155269,1,8 years
155270,1,10+ years
155272,1,10+ years
155274,2,8 years
155275,2,7 years
155277,2,10+ years
155278,1,9 years
155279,2,10+ years
155281,0,7 years
155282,2,10+ years
155283,1,10+ years
155285,1,8 years
155288,2,9 years
155289,2,6 years
155291,1,10+ years
155295,0,10+ years
155296,0,10+ years
155299,1,8 years
155300,0,6 years
155302,1,10+ years
155306,1,10+ years
155308,2,10+ years
155310,2,8 years
155312,1,10+ years
155317,1,9 years
155318,1,10+ years
155319,1,10+ years
155320,2,10+ years
155322,1,8 years
155325,2,10+ years
155327,2,8 years
155328,2,10+ years
155335,1,10+ years
155336,1,6 years
155337,1,10+ years
155339,1,10+ years
155340,2,6 years
155342,0,10+ years
155343,1,7 years
155347,2,10+ years
155349,0,10+ years
155351,1,10+ years
155352,1,10+ years
155358,1,10+ years
155359,0,10+ years
155361,0,6 years
155363,2,9 years
155364,1,10+ years
155367,1,10+ years
155368,2,6 years
155370,0,10+ years
155372,0,10+ years
155373,1,7 years
155374,1,10+ years
155375,1,10+ years
155377,1,7 years
155379,0,10+ years
155380,1,10+ years
155381,1,10+ years
155382,2,6 years
155383,1,9 years
155386,2,10+ years
155391,2,7 years
155395,1,8 years
155396,1,10+ years
155398,0,10+ years
155399,1,8 years
155400,1,8 years
155401,1,10+ years
155402,0,10+ years
155403,1,10+ years
155408,2,6 years
155414,1,8 years
155416,0,10+ years
155418,2,10+ years
155420,0,10+ years
155423,1,10+ years
155424,1,10+ years
155427,2,7 years
155428,2,10+ years
155429,1,10+ years
155430,1,8 years
155434,0,10+ years
155435,2,10+ years
155437,1,10+ years
155438,2,10+ years
155440,1,10+ years
155448,1,10+ years
155451,2,10+ years
155452,2,10+ years
155455,0,10+ years
155458,2,9 years
155459,2,10+ years
155460,0,8 years
155464,1,10+ years
155465,1,6 years
155467,1,6 years
155469,1,10+ years
155470,2,6 years
155473,2,10+ years
155476,2,10+ years
155477,2,10+ years
155478,0,10+ years
155480,1,8 years
155484,1,9 years
155486,1,10+ years
155487,1,6 years
155488,2,9 years
155490,1,7 years
155492,1,10+ years
155493,1,6 years
155494,2,10+ years
155496,2,10+ years
155497,2,10+ years
155499,0,10+ years
155503,0,10+ years
155506,2,6 years
155509,2,10+ years
155511,1,10+ years
155512,1,9 years
155513,1,10+ years
155516,1,10+ years
155518,1,10+ years
155523,0,10+ years
155525,0,9 years
155526,2,10+ years
155528,2,10+ years
155530,0,10+ years
155531,2,10+ years
155534,1,10+ years
155537,1,10+ years
155540,0,10+ years
155541,1,6 years
155543,1,10+ years
155546,1,10+ years
155547,2,10+ years
155548,0,6 years
155550,1,10+ years
155553,0,10+ years
155556,2,10+ years
155557,0,10+ years
155558,2,10+ years
155559,0,10+ years
155563,1,10+ years
155564,1,6 years
155566,0,10+ years
155567,0,9 years
155569,2,10+ years
155571,1,7 years
155573,1,9 years
155574,2,9 years
155575,1,10+ years
155578,1,10+ years
155579,1,8 years
155581,2,10+ years
155583,0,6 years
155585,1,10+ years
155589,1,10+ years
155590,2,10+ years
155594,1,8 years
155597,0,10+ years
155603,0,10+ years
155605,1,10+ years
155608,2,8 years
155609,0,7 years
155613,0,6 years
155614,2,8 years
155617,1,10+ years
155618,1,10+ years
155619,2,10+ years
155620,1,6 years
155621,1,8 years
155622,2,10+ years
155624,1,10+ years
155625,0,10+ years
155626,1,10+ years
155627,0,10+ years
155629,2,10+ years
155634,0,10+ years
155637,2,10+ years
155642,0,10+ years
155647,0,10+ years
155648,1,7 years
155652,1,10+ years
155653,0,10+ years
155656,1,10+ years
155657,2,8 years
155660,2,8 years
155664,2,10+ years
155665,2,9 years
155666,2,10+ years
155668,2,10+ years
155669,2,10+ years
155671,2,10+ years
155672,1,7 years
155678,2,10+ years
155680,1,9 years
155681,1,10+ years
155682,0,8 years
155684,0,10+ years
155686,1,10+ years
155691,2,10+ years
155693,2,10+ years
155694,1,6 years
155702,2,9 years
155704,0,10+ years
155708,2,10+ years
155709,0,9 years
155710,1,10+ years
155711,1,9 years
155713,1,10+ years
155714,2,7 years
155715,2,10+ years
155720,1,7 years
155724,0,10+ years
155727,1,9 years
155728,1,10+ years
155729,1,10+ years
155730,1,10+ years
155731,0,8 years
155732,2,7 years
155733,1,6 years
155737,1,10+ years
155738,1,9 years
155739,0,8 years
155742,1,7 years
155744,0,9 years
155749,2,10+ years
155750,2,10+ years
155752,1,10+ years
155755,0,7 years
155756,1,9 years
155758,1,10+ years
155759,2,10+ years
155761,1,10+ years
155762,1,8 years
155763,2,10+ years
155765,1,9 years
155766,0,10+ years
155767,2,7 years
155768,1,10+ years
155770,1,6 years
155772,1,10+ years
155774,0,10+ years
155778,0,10+ years
155782,1,7 years
155785,1,10+ years
155787,2,10+ years
155788,1,10+ years
155791,0,10+ years
155793,1,10+ years
155797,1,10+ years
155798,0,10+ years
155800,0,7 years
155802,0,10+ years
155804,0,7 years
155805,2,8 years
155808,0,10+ years
155811,1,7 years
155812,1,6 years
155817,0,10+ years
155820,1,10+ years
155821,2,10+ years
155824,2,6 years
155825,2,10+ years
155826,1,10+ years
155827,2,10+ years
155828,0,10+ years
155830,1,10+ years
155831,2,6 years
155832,0,10+ years
155835,0,10+ years
155836,2,10+ years
155838,1,8 years
155839,0,6 years
155842,1,8 years
155843,1,10+ years
155844,0,10+ years
155848,1,10+ years
155849,0,10+ years
155853,2,10+ years
155855,1,10+ years
155857,2,10+ years
155859,2,6 years
155861,0,10+ years
155862,1,6 years
155863,1,10+ years
155864,1,6 years
155865,0,10+ years
155866,1,7 years
155867,0,6 years
155872,1,8 years
155873,1,10+ years
155875,1,9 years
155878,1,10+ years
155879,1,7 years
155881,2,6 years
155882,1,7 years
155884,1,10+ years
155886,1,10+ years
155887,1,10+ years
155888,0,7 years
155892,1,10+ years
155895,1,8 years
155896,0,10+ years
155897,2,10+ years
155898,1,10+ years
155900,2,10+ years
155901,1,10+ years
155905,0,10+ years
155906,1,10+ years
155907,0,10+ years
155912,0,10+ years
155913,1,6 years
155915,1,10+ years
155916,2,7 years
155918,0,10+ years
155920,1,10+ years
155921,2,10+ years
155928,1,7 years
155933,1,10+ years
155936,2,10+ years
155937,2,6 years
155940,2,10+ years
155943,0,10+ years
155944,0,9 years
155945,2,10+ years
155946,2,10+ years
155947,0,8 years
155948,1,10+ years
155950,1,6 years
155958,1,10+ years
155959,0,8 years
155961,2,6 years
155963,0,6 years
155964,1,7 years
155965,1,10+ years
155967,1,10+ years
155969,0,10+ years
155972,2,10+ years
155974,0,8 years
155975,0,7 years
155976,2,10+ years
155978,2,7 years
155981,1,8 years
155983,1,10+ years
155984,1,10+ years
155987,1,10+ years
155989,2,10+ years
155991,0,6 years
155994,1,10+ years
155998,2,10+ years
155999,2,10+ years
156000,1,10+ years
156001,2,10+ years
156002,1,10+ years
156004,2,10+ years
156007,2,9 years
156008,0,7 years
156011,0,10+ years
156015,2,7 years
156017,2,10+ years
156020,0,10+ years
156022,0,9 years
156024,1,10+ years
156026,0,10+ years
156027,1,10+ years
156031,2,10+ years
156034,2,9 years
156038,2,8 years
156042,1,10+ years
156043,1,8 years
156044,2,10+ years
156050,2,10+ years
156054,1,6 years
156057,0,10+ years
156058,2,9 years
156059,1,10+ years
156061,1,10+ years
156062,0,6 years
156063,1,10+ years
156065,2,10+ years
156067,1,10+ years
156068,2,7 years
156071,1,10+ years
156072,0,10+ years
156076,0,10+ years
156082,2,7 years
156084,0,8 years
156085,1,9 years
156095,0,9 years
156096,0,10+ years
156097,1,10+ years
156098,1,10+ years
156100,2,10+ years
156101,1,6 years
156106,0,8 years
156108,2,10+ years
156110,2,10+ years
156112,0,10+ years
156114,2,10+ years
156115,2,6 years
156120,2,10+ years
156122,0,10+ years
156123,0,7 years
156125,0,10+ years
156126,1,10+ years
156128,1,10+ years
156130,0,10+ years
156131,0,10+ years
156133,2,10+ years
156136,2,10+ years
156138,0,9 years
156139,1,7 years
156140,1,10+ years
156143,1,10+ years
156144,2,10+ years
156145,1,10+ years
156149,2,7 years
156150,1,10+ years
156151,2,10+ years
156152,2,7 years
156154,0,10+ years
156163,1,10+ years
156167,1,10+ years
156169,0,10+ years
156170,1,10+ years
156171,2,10+ years
156172,2,10+ years
156173,1,10+ years
156174,0,10+ years
156176,1,6 years
156177,1,9 years
156178,1,8 years
156180,2,10+ years
156181,0,10+ years
156182,1,10+ years
156183,2,10+ years
156186,1,9 years
156187,2,10+ years
156190,1,10+ years
156194,0,6 years
156196,0,10+ years
156197,0,7 years
156200,1,10+ years
156201,1,10+ years
156202,2,10+ years
156205,2,10+ years
156206,1,10+ years
156207,0,10+ years
156213,2,10+ years
156216,1,6 years
156218,2,10+ years
156221,0,10+ years
156223,2,10+ years
156224,2,10+ years
156228,0,10+ years
156231,2,8 years
156235,1,10+ years
156237,1,10+ years
156241,0,10+ years
156247,1,10+ years
156248,2,10+ years
156249,2,10+ years
156250,1,10+ years
156251,2,7 years
156252,1,10+ years
156254,1,8 years
156258,0,10+ years
156260,1,10+ years
156262,0,10+ years
156263,2,10+ years
156265,1,10+ years
156269,0,10+ years
156270,2,7 years
156271,2,10+ years
156272,0,10+ years
156273,2,10+ years
156276,0,6 years
156279,2,10+ years
156281,2,10+ years
156285,0,10+ years
156286,2,10+ years
156289,0,10+ years
156290,0,7 years
156291,2,10+ years
156293,0,8 years
156294,0,7 years
156295,1,10+ years
156296,2,10+ years
156298,2,10+ years
156299,0,10+ years
156301,2,10+ years
156303,1,10+ years
156305,2,10+ years
156306,0,7 years
156307,2,10+ years
156308,1,9 years
156309,0,10+ years
156310,0,8 years
156313,0,8 years
156314,2,10+ years
156316,1,10+ years
156317,2,10+ years
156321,1,10+ years
156322,2,10+ years
156324,1,9 years
156326,1,10+ years
156327,1,10+ years
156329,0,10+ years
156331,2,10+ years
156338,1,10+ years
156339,0,10+ years
156341,2,10+ years
156342,1,10+ years
156343,1,10+ years
156348,1,7 years
156349,1,10+ years
156352,1,6 years
156356,1,10+ years
156357,1,10+ years
156360,2,7 years
156363,2,10+ years
156364,1,9 years
156365,0,9 years
156366,1,10+ years
156368,1,10+ years
156369,1,10+ years
156371,1,10+ years
156373,2,8 years
156374,0,7 years
156378,2,9 years
156382,2,10+ years
156384,2,9 years
156385,1,10+ years
156388,1,10+ years
156391,1,10+ years
156393,2,10+ years
156398,0,10+ years
156399,2,10+ years
156402,2,10+ years
156404,2,8 years
156405,1,10+ years
156406,0,10+ years
156407,1,8 years
156409,1,6 years
156410,0,8 years
156413,2,10+ years
156419,1,9 years
156420,0,10+ years
156421,2,10+ years
156422,0,10+ years
156423,0,10+ years
156424,0,7 years
156425,1,10+ years
156426,1,10+ years
156428,1,10+ years
156431,2,7 years
156432,1,10+ years
156438,1,7 years
156439,1,10+ years
156440,0,10+ years
156443,2,7 years
156446,2,10+ years
156447,1,10+ years
156449,0,10+ years
156450,2,10+ years
156451,1,8 years
156453,2,6 years
156455,1,10+ years
156456,1,9 years
156458,0,10+ years
156459,1,10+ years
156460,0,10+ years
156461,2,6 years
156463,2,10+ years
156464,2,10+ years
156466,1,6 years
156467,0,7 years
156469,0,10+ years
156470,0,10+ years
156472,1,10+ years
156473,2,9 years
156474,2,6 years
156475,1,10+ years
156476,1,10+ years
156478,0,8 years
156480,2,10+ years
156483,1,7 years
156487,0,10+ years
156488,0,10+ years
156490,0,6 years
156491,0,10+ years
156493,2,10+ years
156494,0,10+ years
156495,2,10+ years
156496,1,7 years
156498,1,7 years
156499,1,10+ years
156501,0,10+ years
156502,1,10+ years
156503,1,10+ years
156504,1,7 years
156506,1,10+ years
156507,1,10+ years
156509,0,10+ years
156514,2,6 years
156515,1,9 years
156520,2,8 years
156521,2,10+ years
156522,1,10+ years
156529,0,10+ years
156530,1,9 years
156532,1,7 years
156533,1,10+ years
156534,0,7 years
156535,1,8 years
156537,1,8 years
156538,2,10+ years
156540,2,10+ years
156541,2,8 years
156542,2,10+ years
156545,0,10+ years
156547,2,10+ years
156548,1,10+ years
156549,2,10+ years
156550,0,10+ years
156552,1,10+ years
156553,0,10+ years
156554,0,7 years
156555,1,7 years
156560,2,8 years
156561,2,10+ years
156566,2,10+ years
156567,2,10+ years
156569,0,6 years
156571,1,8 years
156572,0,9 years
156573,2,6 years
156575,1,10+ years
156577,1,10+ years
156578,0,10+ years
156579,2,10+ years
156581,1,6 years
156583,1,10+ years
156591,0,6 years
156594,2,10+ years
156595,2,9 years
156597,1,10+ years
156600,1,6 years
156603,2,10+ years
156605,1,10+ years
156607,0,10+ years
156609,0,10+ years
156612,1,10+ years
156615,2,7 years
156617,0,10+ years
156618,1,10+ years
156619,2,10+ years
156622,2,9 years
156626,0,10+ years
156627,2,10+ years
156630,0,10+ years
156631,0,8 years
156632,1,10+ years
156633,0,7 years
156635,2,10+ years
156637,0,9 years
156638,2,10+ years
156640,2,10+ years
156641,1,6 years
156642,2,10+ years
156649,2,8 years
156653,1,9 years
156654,2,10+ years
156658,2,10+ years
156659,2,10+ years
156661,0,7 years
156662,0,10+ years
156665,2,7 years
156667,1,10+ years
156669,1,10+ years
156670,1,9 years
156671,2,7 years
156672,2,10+ years
156674,1,10+ years
156677,1,10+ years
156680,1,9 years
156681,2,9 years
156684,2,9 years
156685,1,10+ years
156688,0,10+ years
156689,0,10+ years
156691,0,10+ years
156692,2,10+ years
156693,2,10+ years
156695,0,8 years
156697,0,10+ years
156698,2,10+ years
156706,1,10+ years
156707,1,10+ years
156708,1,10+ years
156710,2,10+ years
156711,1,10+ years
156714,1,6 years
156715,2,10+ years
156716,1,6 years
156719,2,10+ years
156723,2,9 years
156729,0,10+ years
156731,0,10+ years
156732,2,10+ years
156734,1,10+ years
156737,1,6 years
156741,0,10+ years
156742,1,10+ years
156749,1,10+ years
156750,1,10+ years
156751,1,10+ years
156752,2,8 years
156754,1,10+ years
156755,0,10+ years
156759,1,10+ years
156760,1,10+ years
156765,2,10+ years
156766,0,10+ years
156768,0,10+ years
156770,2,10+ years
156772,0,10+ years
156774,1,10+ years
156776,1,10+ years
156779,0,8 years
156780,2,8 years
156781,2,10+ years
156782,0,9 years
156784,1,8 years
156785,1,6 years
156787,1,10+ years
156788,1,10+ years
156789,1,7 years
156791,1,6 years
156793,0,10+ years
156795,0,10+ years
156797,1,9 years
156799,1,6 years
156801,2,10+ years
156806,0,10+ years
156807,1,10+ years
156808,1,10+ years
156810,2,10+ years
156818,2,6 years
156821,1,7 years
156822,0,10+ years
156823,1,10+ years
156824,1,6 years
156825,2,10+ years
156826,2,6 years
156828,1,10+ years
156830,2,10+ years
156832,2,10+ years
156834,2,8 years
156835,2,7 years
156836,2,9 years
156838,2,9 years
156839,0,10+ years
156841,2,10+ years
156843,2,10+ years
156844,2,10+ years
156849,0,10+ years
156850,0,10+ years
156851,0,10+ years
156854,2,10+ years
156855,0,6 years
156861,2,10+ years
156863,2,7 years
156865,2,10+ years
156866,2,7 years
156867,1,10+ years
156875,0,10+ years
156876,0,9 years
156877,2,10+ years
156880,0,10+ years
156883,1,10+ years
156884,1,10+ years
156886,0,6 years
156887,0,10+ years
156889,2,10+ years
156890,1,10+ years
156891,0,9 years
156893,1,6 years
156896,2,7 years
156897,1,10+ years
156900,1,10+ years
156901,0,10+ years
156902,0,10+ years
156903,2,10+ years
156904,0,8 years
156905,0,10+ years
156906,2,6 years
156908,1,8 years
