user_id,censor_status,work_year
282821,1,10+ years
282822,2,10+ years
282825,0,9 years
282828,0,6 years
282829,0,8 years
282832,0,10+ years
282833,2,10+ years
282834,0,10+ years
282835,1,10+ years
282836,0,6 years
282841,1,8 years
282842,0,10+ years
282844,2,10+ years
282845,0,10+ years
282846,2,10+ years
282850,1,10+ years
282851,1,10+ years
282852,2,10+ years
282854,1,6 years
282855,1,10+ years
282857,1,6 years
282862,1,10+ years
282863,1,10+ years
282865,1,10+ years
282866,0,10+ years
282869,1,10+ years
282870,1,9 years
282871,2,10+ years
282872,2,10+ years
282873,1,9 years
282875,2,10+ years
282876,1,6 years
282879,1,10+ years
282880,2,6 years
282881,1,10+ years
282882,0,7 years
282883,0,10+ years
282889,0,10+ years
282891,1,8 years
282895,0,9 years
282897,2,8 years
282899,0,10+ years
282900,0,10+ years
282901,1,10+ years
282903,2,8 years
282904,1,9 years
282905,1,10+ years
282906,2,10+ years
282907,2,10+ years
282909,1,10+ years
282911,0,10+ years
282914,2,10+ years
282916,0,7 years
282920,2,6 years
282922,2,7 years
282925,0,10+ years
282926,2,9 years
282927,2,10+ years
282929,2,9 years
282930,1,10+ years
282931,2,10+ years
282932,2,10+ years
282933,0,10+ years
282934,2,10+ years
282937,0,10+ years
282938,0,6 years
282946,1,9 years
282947,0,10+ years
282948,1,10+ years
282951,1,9 years
282952,0,6 years
282960,2,6 years
282964,1,10+ years
282965,2,10+ years
282966,0,10+ years
282967,0,9 years
282968,0,6 years
282969,2,9 years
282970,2,10+ years
282974,1,10+ years
282979,1,6 years
282980,1,6 years
282982,0,10+ years
282985,0,8 years
282987,0,7 years
282990,1,6 years
282991,1,10+ years
282992,0,10+ years
282993,1,9 years
282994,0,10+ years
282996,1,6 years
283000,1,7 years
283001,2,10+ years
283003,1,10+ years
283004,2,10+ years
283009,1,10+ years
283015,0,10+ years
283017,2,10+ years
283018,2,10+ years
283019,1,10+ years
283020,2,10+ years
283021,2,10+ years
283022,2,10+ years
283023,1,10+ years
283024,0,10+ years
283025,2,10+ years
283027,1,8 years
283032,2,9 years
283033,0,9 years
283035,0,10+ years
283037,1,10+ years
283040,0,10+ years
283043,1,8 years
283046,1,10+ years
283047,1,10+ years
283048,1,7 years
283049,2,10+ years
283051,0,10+ years
283054,1,10+ years
283056,2,10+ years
283057,2,10+ years
283059,2,10+ years
283061,0,8 years
283062,1,10+ years
283065,2,10+ years
283066,2,10+ years
283067,1,7 years
283068,1,10+ years
283071,0,10+ years
283072,2,8 years
283074,0,10+ years
283076,1,8 years
283082,1,9 years
283083,0,10+ years
283085,0,10+ years
283087,0,7 years
283088,1,8 years
283091,1,10+ years
283094,2,10+ years
283095,1,10+ years
283096,1,6 years
283098,1,10+ years
283100,1,10+ years
283105,0,10+ years
283107,2,10+ years
283108,2,10+ years
283110,2,10+ years
283112,1,10+ years
283113,2,10+ years
283115,2,6 years
283116,0,9 years
283117,2,9 years
283122,2,10+ years
283123,1,6 years
283124,1,10+ years
283127,2,8 years
283128,0,10+ years
283132,2,7 years
283133,2,10+ years
283137,1,8 years
283138,0,10+ years
283139,1,9 years
283140,2,10+ years
283145,0,6 years
283148,1,10+ years
283149,2,8 years
283152,1,6 years
283155,1,10+ years
283156,0,10+ years
283158,2,10+ years
283159,1,8 years
283162,0,10+ years
283163,1,10+ years
283167,1,9 years
283168,2,10+ years
283170,2,9 years
283171,0,10+ years
283175,2,10+ years
283177,1,9 years
283180,1,8 years
283182,1,10+ years
283184,0,9 years
283185,2,10+ years
283186,1,10+ years
283190,1,10+ years
283202,1,10+ years
283203,2,10+ years
283208,1,10+ years
283209,0,10+ years
283213,2,10+ years
283214,2,7 years
283216,1,10+ years
283218,2,10+ years
283219,1,10+ years
283225,0,10+ years
283227,2,10+ years
283230,2,10+ years
283232,0,10+ years
283236,2,10+ years
283239,1,8 years
283240,1,10+ years
283242,1,10+ years
283244,1,10+ years
283246,2,6 years
283249,0,10+ years
283252,1,7 years
283254,1,9 years
283255,2,10+ years
283256,2,10+ years
283257,0,10+ years
283263,2,6 years
283267,2,10+ years
283270,1,9 years
283271,1,10+ years
283273,1,10+ years
283274,0,7 years
283275,1,8 years
283276,0,10+ years
283277,0,10+ years
283281,0,7 years
283282,1,6 years
283285,2,10+ years
283286,2,10+ years
283287,1,10+ years
283288,0,10+ years
283289,0,10+ years
283290,2,10+ years
283291,1,8 years
283292,1,10+ years
283294,0,8 years
283296,1,7 years
283298,1,7 years
283299,2,10+ years
283300,1,10+ years
283304,0,10+ years
283305,1,10+ years
283306,2,10+ years
283308,2,10+ years
283309,2,10+ years
283310,2,10+ years
283312,1,10+ years
283313,1,8 years
283314,0,10+ years
283317,0,10+ years
283320,2,10+ years
283321,1,7 years
283322,1,8 years
283323,1,7 years
283324,2,10+ years
283327,1,10+ years
283329,1,10+ years
283330,1,8 years
283332,1,7 years
283335,2,10+ years
283337,1,10+ years
283338,0,10+ years
283340,0,6 years
283342,1,8 years
283343,1,10+ years
283344,2,10+ years
283354,2,7 years
283357,1,10+ years
283359,1,10+ years
283361,0,8 years
283363,0,10+ years
283364,2,7 years
283368,2,10+ years
283369,2,8 years
283370,1,10+ years
283371,0,10+ years
283372,1,6 years
283373,1,10+ years
283376,1,10+ years
283377,1,10+ years
283378,0,10+ years
283380,1,9 years
283382,1,8 years
283384,2,6 years
283386,0,10+ years
283388,2,9 years
283389,1,10+ years
283390,0,10+ years
283391,0,10+ years
283392,1,8 years
283393,2,10+ years
283395,1,8 years
283396,0,10+ years
283398,2,7 years
283399,1,10+ years
283401,1,10+ years
283405,1,10+ years
283406,0,10+ years
283407,1,7 years
283412,1,10+ years
283413,2,10+ years
283415,1,10+ years
283416,2,10+ years
283419,1,10+ years
283421,2,7 years
283422,2,10+ years
283427,2,10+ years
283431,2,10+ years
283433,0,6 years
283434,0,10+ years
283435,1,10+ years
283437,2,10+ years
283438,0,6 years
283441,1,9 years
283445,2,7 years
283446,2,10+ years
283448,1,7 years
283450,0,10+ years
283452,0,10+ years
283458,0,10+ years
283459,0,9 years
283464,2,8 years
283465,2,10+ years
283467,2,9 years
283470,2,7 years
283471,0,10+ years
283472,1,10+ years
283473,1,10+ years
283474,2,10+ years
283478,1,9 years
283481,1,10+ years
283482,0,10+ years
283483,1,10+ years
283487,2,10+ years
283488,0,10+ years
283489,1,10+ years
283490,2,10+ years
283495,2,10+ years
283499,2,6 years
283500,2,7 years
283501,2,10+ years
283503,2,10+ years
283504,1,9 years
283506,0,7 years
283509,0,10+ years
283510,0,10+ years
283511,1,10+ years
283514,0,10+ years
283515,1,10+ years
283516,1,10+ years
283518,1,10+ years
283520,2,8 years
283522,0,9 years
283523,2,8 years
283528,0,10+ years
283529,2,10+ years
283531,0,10+ years
283532,2,10+ years
283539,1,10+ years
283541,1,10+ years
283542,1,9 years
283550,2,10+ years
283552,2,10+ years
283553,1,10+ years
283554,1,9 years
283558,2,10+ years
283559,0,10+ years
283560,1,10+ years
283564,1,6 years
283567,2,10+ years
283568,0,10+ years
283574,1,10+ years
283578,2,6 years
283579,2,10+ years
283580,2,10+ years
283581,1,10+ years
283586,2,10+ years
283588,0,8 years
283589,2,8 years
283590,0,9 years
283594,1,10+ years
283595,1,10+ years
283596,1,10+ years
283601,2,10+ years
283602,1,8 years
283605,0,10+ years
283606,2,7 years
283607,1,10+ years
283608,0,8 years
283610,2,10+ years
283611,0,10+ years
283612,0,10+ years
283615,2,10+ years
283616,2,10+ years
283618,2,7 years
283623,2,10+ years
283627,1,9 years
283630,0,7 years
283632,1,10+ years
283634,2,9 years
283635,0,10+ years
283636,0,6 years
283637,1,10+ years
283638,0,10+ years
283647,2,10+ years
283648,1,10+ years
283649,1,10+ years
283651,2,10+ years
283654,2,10+ years
283661,0,8 years
283663,2,6 years
283664,1,10+ years
283667,0,10+ years
283669,1,7 years
283670,2,10+ years
283672,2,10+ years
283676,1,10+ years
283677,1,10+ years
283680,2,10+ years
283682,0,7 years
283683,2,10+ years
283687,1,10+ years
283688,2,10+ years
283690,0,6 years
283693,1,6 years
283694,2,10+ years
283699,0,10+ years
283700,1,10+ years
283703,2,8 years
283704,0,10+ years
283710,2,10+ years
283714,2,9 years
283716,1,10+ years
283717,0,10+ years
283718,0,10+ years
283720,2,10+ years
283722,1,8 years
283723,0,10+ years
283726,1,10+ years
283729,2,9 years
283732,1,10+ years
283733,1,10+ years
283735,1,8 years
283736,0,10+ years
283737,1,10+ years
283738,1,10+ years
283742,1,10+ years
283743,0,10+ years
283744,1,9 years
283745,1,6 years
283750,2,8 years
283751,1,10+ years
283752,1,10+ years
283753,0,10+ years
283754,2,10+ years
283756,1,6 years
283758,1,7 years
283763,1,10+ years
283768,1,10+ years
283769,0,10+ years
283770,1,10+ years
283773,0,10+ years
283774,0,10+ years
283776,1,9 years
283779,2,8 years
283781,1,10+ years
283784,0,8 years
283786,0,10+ years
283788,2,10+ years
283789,2,10+ years
283790,0,10+ years
283792,1,10+ years
283794,1,10+ years
283796,0,10+ years
283798,0,10+ years
283802,1,10+ years
283811,1,10+ years
283814,1,8 years
283817,0,8 years
283819,0,8 years
283820,2,10+ years
283824,2,10+ years
283826,0,10+ years
283827,0,7 years
283828,1,7 years
283830,2,10+ years
283831,1,9 years
283832,1,10+ years
283833,0,10+ years
283835,1,10+ years
283839,0,10+ years
283843,1,7 years
283846,0,10+ years
283849,0,10+ years
283850,0,10+ years
283851,1,10+ years
283852,2,10+ years
283858,1,9 years
283860,2,10+ years
283861,2,9 years
283862,1,10+ years
283866,2,6 years
283868,1,10+ years
283872,1,10+ years
283873,2,9 years
283876,1,6 years
283880,2,10+ years
283883,2,10+ years
283884,1,10+ years
283886,1,10+ years
283889,2,10+ years
283890,0,10+ years
283892,2,7 years
283893,1,8 years
283895,2,10+ years
283898,0,10+ years
283899,1,9 years
283900,1,10+ years
283903,2,9 years
283905,0,8 years
283906,1,10+ years
283907,2,9 years
283910,0,10+ years
283912,0,8 years
283913,2,10+ years
283914,1,10+ years
283916,1,8 years
283920,2,10+ years
283921,2,8 years
283922,0,6 years
283923,1,7 years
283925,2,10+ years
283926,2,10+ years
283927,0,8 years
283928,2,10+ years
283929,2,10+ years
283932,1,10+ years
283933,0,10+ years
283934,2,10+ years
283939,0,10+ years
283940,2,9 years
283942,2,10+ years
283943,2,10+ years
283944,0,10+ years
283945,2,10+ years
283946,2,8 years
283947,0,8 years
283948,2,6 years
283952,1,10+ years
283954,2,10+ years
283957,2,10+ years
283961,1,9 years
283962,2,7 years
283963,2,10+ years
283964,1,8 years
283965,1,6 years
283966,0,10+ years
283967,0,10+ years
283970,2,10+ years
283977,1,10+ years
283978,0,8 years
283980,1,8 years
283982,1,7 years
283983,1,10+ years
283986,1,10+ years
283992,1,10+ years
283993,2,6 years
283994,0,10+ years
283995,1,10+ years
283996,0,10+ years
283997,1,10+ years
283998,0,10+ years
283999,1,8 years
284000,0,7 years
284001,2,10+ years
284002,2,6 years
284003,0,10+ years
284005,0,10+ years
284006,2,9 years
284008,2,10+ years
284010,2,10+ years
284012,2,10+ years
284015,2,6 years
284018,2,7 years
284019,2,10+ years
284022,1,10+ years
284023,2,8 years
284026,1,10+ years
284028,1,7 years
284029,2,7 years
284031,0,8 years
284032,2,6 years
284033,2,10+ years
284034,1,10+ years
284035,0,7 years
284039,1,10+ years
284040,1,7 years
284041,1,7 years
284042,0,10+ years
284043,0,10+ years
284044,1,10+ years
284047,2,10+ years
284048,0,10+ years
284050,2,7 years
284056,1,8 years
284059,1,10+ years
284060,1,10+ years
284065,1,9 years
284068,2,10+ years
284069,0,10+ years
284070,1,10+ years
284071,0,8 years
284073,0,7 years
284076,2,10+ years
284081,0,10+ years
284084,2,10+ years
284087,0,10+ years
284088,1,10+ years
284090,1,10+ years
284092,0,10+ years
284096,1,10+ years
284099,0,10+ years
284100,0,10+ years
284103,0,10+ years
284106,0,10+ years
284107,1,6 years
284110,2,10+ years
284112,0,6 years
284113,1,9 years
284115,1,8 years
284116,0,7 years
284117,2,6 years
284118,1,9 years
284119,1,10+ years
284120,0,6 years
284121,2,10+ years
284123,1,9 years
284124,0,10+ years
284125,1,10+ years
284126,1,10+ years
284134,1,7 years
284136,2,10+ years
284137,1,10+ years
284139,1,10+ years
284140,2,10+ years
284143,0,10+ years
284144,2,10+ years
284147,0,10+ years
284148,1,10+ years
284151,0,6 years
284154,1,8 years
284158,1,10+ years
284159,1,7 years
284160,1,10+ years
284172,1,7 years
284177,2,10+ years
284182,0,7 years
284183,0,10+ years
284185,0,10+ years
284187,1,10+ years
284188,1,10+ years
284189,1,10+ years
284191,2,8 years
284192,1,10+ years
284193,0,6 years
284194,1,10+ years
284198,1,10+ years
284201,0,10+ years
284203,0,8 years
284204,0,10+ years
284206,2,6 years
284207,0,10+ years
284209,1,10+ years
284210,1,10+ years
284211,0,10+ years
284212,0,10+ years
284215,1,8 years
284216,1,10+ years
284217,0,10+ years
284218,2,10+ years
284222,2,10+ years
284223,0,10+ years
284224,2,9 years
284225,2,10+ years
284226,1,10+ years
284227,0,10+ years
284228,0,6 years
284231,0,7 years
284233,2,10+ years
284234,0,10+ years
284244,2,10+ years
284247,2,10+ years
284249,2,10+ years
284250,1,10+ years
284252,1,10+ years
284253,2,10+ years
284254,2,10+ years
284255,0,10+ years
284256,1,10+ years
284258,1,10+ years
284259,2,10+ years
284263,1,6 years
284266,0,7 years
284268,2,10+ years
284269,1,7 years
284271,2,10+ years
284272,2,10+ years
284273,0,10+ years
284274,1,6 years
284275,1,7 years
284277,1,9 years
284280,1,9 years
284282,1,8 years
284283,0,10+ years
284284,1,10+ years
284285,0,10+ years
284289,1,7 years
284291,2,6 years
284292,1,10+ years
284293,1,10+ years
284295,2,10+ years
284296,0,8 years
284297,2,10+ years
284302,0,10+ years
284303,1,10+ years
284304,0,10+ years
284305,1,8 years
284307,1,10+ years
284309,0,10+ years
284314,0,6 years
284317,1,10+ years
284318,2,10+ years
284319,2,7 years
284320,0,10+ years
284321,0,10+ years
284322,2,10+ years
284326,2,10+ years
284327,0,10+ years
284328,2,10+ years
284329,1,10+ years
284337,0,10+ years
284339,2,10+ years
284341,1,10+ years
284342,1,10+ years
284343,2,6 years
284344,2,7 years
284345,2,10+ years
284346,1,10+ years
284347,2,10+ years
284348,2,10+ years
284349,1,10+ years
284351,0,6 years
284355,1,8 years
284356,0,6 years
284360,1,10+ years
284361,2,10+ years
284362,2,10+ years
284363,0,10+ years
284364,1,8 years
284366,1,10+ years
284374,0,10+ years
284378,2,10+ years
284380,0,9 years
284384,1,9 years
284385,2,10+ years
284387,0,8 years
284388,1,10+ years
284389,2,10+ years
284393,2,10+ years
284396,0,6 years
284399,2,10+ years
284400,2,10+ years
284402,1,8 years
284405,0,10+ years
284409,1,7 years
284410,1,6 years
284411,0,10+ years
284412,1,10+ years
284414,1,10+ years
284420,2,6 years
284422,1,10+ years
284426,0,10+ years
284429,0,10+ years
284430,0,8 years
284435,2,6 years
284440,1,9 years
284441,0,8 years
284442,0,9 years
284443,0,9 years
284445,0,7 years
284448,2,10+ years
284454,1,7 years
284455,2,10+ years
284456,2,10+ years
284458,1,10+ years
284459,0,10+ years
284461,0,10+ years
284465,1,10+ years
284471,0,10+ years
284472,0,10+ years
284474,1,10+ years
284475,1,10+ years
284476,2,10+ years
284480,1,6 years
284482,0,10+ years
284483,1,10+ years
284484,2,10+ years
284485,1,10+ years
284486,1,8 years
284487,2,10+ years
284489,0,10+ years
284490,2,10+ years
284492,1,10+ years
284493,1,7 years
284494,1,8 years
284496,2,6 years
284497,0,8 years
284502,1,8 years
284504,1,10+ years
284505,0,10+ years
284506,2,10+ years
284508,1,10+ years
284509,1,8 years
284515,0,10+ years
284516,2,10+ years
284517,2,10+ years
284519,2,10+ years
284520,0,9 years
284521,2,10+ years
284522,1,10+ years
284523,2,10+ years
284524,0,9 years
284525,2,7 years
284529,1,10+ years
284531,2,10+ years
284534,2,6 years
284535,0,10+ years
284537,1,10+ years
284540,2,10+ years
284542,1,10+ years
284544,0,7 years
284551,0,10+ years
284553,1,10+ years
284554,2,10+ years
284556,1,10+ years
284560,0,7 years
284562,0,10+ years
284564,2,10+ years
284566,0,10+ years
284571,1,10+ years
284573,1,8 years
284579,0,6 years
284580,2,8 years
284584,1,10+ years
284585,1,6 years
284586,1,10+ years
284587,0,10+ years
284589,1,6 years
284596,1,8 years
284597,0,9 years
284598,2,9 years
284599,1,10+ years
284600,0,10+ years
284601,2,8 years
284603,1,10+ years
284608,1,6 years
284612,1,10+ years
284613,1,10+ years
284614,1,10+ years
284616,0,10+ years
284617,1,10+ years
284620,2,10+ years
284621,1,7 years
284623,0,10+ years
284628,1,10+ years
284629,1,10+ years
284631,2,8 years
284635,2,8 years
284637,2,10+ years
284641,2,10+ years
284645,1,10+ years
284647,2,10+ years
284652,2,9 years
284655,0,10+ years
284656,2,10+ years
284657,1,8 years
284660,1,7 years
284661,2,7 years
284663,0,10+ years
284665,0,10+ years
284666,0,10+ years
284668,0,10+ years
284670,1,10+ years
284671,0,10+ years
284672,0,9 years
284673,0,10+ years
284674,1,10+ years
284675,1,10+ years
284676,0,7 years
284677,0,10+ years
284678,1,7 years
284679,1,10+ years
284680,2,10+ years
284681,1,7 years
284683,1,7 years
284684,0,10+ years
284685,1,8 years
284686,1,10+ years
284691,1,7 years
284692,1,7 years
284694,0,7 years
284696,1,10+ years
284697,2,7 years
284698,2,10+ years
284699,1,10+ years
284701,2,10+ years
284702,2,10+ years
284703,1,10+ years
284704,1,7 years
284707,0,10+ years
284709,2,10+ years
284710,1,10+ years
284711,1,10+ years
284714,1,10+ years
284719,0,7 years
284720,0,7 years
284723,0,10+ years
284725,1,7 years
284726,0,10+ years
284727,2,10+ years
284729,1,10+ years
284730,0,10+ years
284731,0,10+ years
284732,0,10+ years
284734,1,10+ years
284737,0,6 years
284738,2,8 years
284739,0,9 years
284740,1,9 years
284742,2,10+ years
284749,0,10+ years
284750,2,6 years
284751,0,8 years
284755,1,10+ years
284756,1,10+ years
284758,0,10+ years
284759,1,10+ years
284762,2,10+ years
284764,0,7 years
284768,0,10+ years
284769,1,10+ years
284771,2,10+ years
284772,0,10+ years
284773,2,10+ years
284774,2,9 years
284775,0,6 years
284776,0,10+ years
284779,1,10+ years
284780,2,10+ years
284782,2,10+ years
284783,0,10+ years
284784,1,10+ years
284785,1,10+ years
284786,0,10+ years
284788,0,10+ years
284791,1,10+ years
284796,0,9 years
284798,1,10+ years
284799,2,10+ years
284802,1,10+ years
284803,2,10+ years
284804,0,9 years
284807,0,8 years
284808,1,9 years
284811,1,10+ years
284812,1,10+ years
284813,1,10+ years
284814,1,9 years
284819,0,9 years
284820,1,10+ years
284821,1,10+ years
284822,1,10+ years
284823,0,10+ years
284824,2,7 years
284825,0,10+ years
284827,0,7 years
284828,0,9 years
284829,2,10+ years
284831,2,8 years
284835,1,8 years
284837,2,7 years
284842,0,10+ years
284844,2,9 years
284845,2,9 years
284846,1,10+ years
284848,0,10+ years
284854,2,8 years
284855,0,10+ years
284856,0,10+ years
284857,1,10+ years
284861,0,9 years
284863,1,10+ years
284865,1,10+ years
284866,1,10+ years
284867,2,9 years
284868,0,8 years
284869,0,10+ years
284870,1,10+ years
284871,2,10+ years
284874,0,6 years
284875,0,10+ years
284878,0,7 years
284879,0,10+ years
284880,1,10+ years
284881,0,8 years
284882,0,10+ years
284883,1,6 years
284884,2,7 years
284885,1,10+ years
284886,0,7 years
284887,0,7 years
284890,0,10+ years
284891,1,7 years
284893,0,10+ years
284898,0,10+ years
284900,1,10+ years
284903,2,6 years
284905,0,10+ years
284907,0,10+ years
284908,0,6 years
284912,1,10+ years
284915,2,8 years
284916,1,10+ years
284917,1,10+ years
284918,2,10+ years
284919,0,10+ years
284924,2,6 years
284925,2,8 years
284926,0,7 years
284927,2,10+ years
284931,0,7 years
284933,0,6 years
284934,2,10+ years
284935,0,10+ years
284937,0,10+ years
284940,1,10+ years
284941,2,6 years
284944,1,10+ years
284945,2,10+ years
284950,2,10+ years
284952,1,10+ years
284954,1,10+ years
284955,2,10+ years
284956,1,6 years
284958,0,9 years
284962,0,8 years
284963,1,9 years
284964,2,10+ years
284966,1,6 years
284968,0,6 years
284971,2,10+ years
284972,0,10+ years
284973,1,10+ years
284976,0,9 years
284980,1,7 years
284981,2,7 years
284984,2,10+ years
284985,1,10+ years
284986,2,10+ years
284988,0,9 years
284989,1,10+ years
284993,1,6 years
284994,1,10+ years
284995,0,10+ years
284996,1,10+ years
284998,1,9 years
285000,2,10+ years
285001,2,9 years
285002,1,10+ years
285003,1,10+ years
285005,0,10+ years
285006,0,10+ years
285009,1,10+ years
285018,2,7 years
285021,1,10+ years
285023,0,10+ years
285025,2,9 years
285026,2,7 years
285027,1,8 years
285028,2,8 years
285033,0,10+ years
285034,1,10+ years
285035,2,10+ years
285036,0,9 years
285039,0,10+ years
285040,2,10+ years
285047,1,8 years
285048,1,10+ years
285050,1,6 years
285051,2,6 years
285054,1,10+ years
285057,1,10+ years
285060,0,6 years
285061,0,10+ years
285062,0,10+ years
285064,1,10+ years
285065,0,10+ years
285066,1,7 years
285067,2,10+ years
285070,2,10+ years
285075,1,8 years
285077,2,10+ years
285078,2,8 years
285086,0,6 years
285088,1,6 years
285091,2,6 years
285093,1,10+ years
285094,1,10+ years
285095,0,10+ years
285096,1,8 years
285102,2,6 years
285103,1,10+ years
285105,1,10+ years
285107,2,10+ years
285109,1,10+ years
285110,2,8 years
285112,0,6 years
285115,0,10+ years
285116,0,10+ years
285118,2,10+ years
285121,2,7 years
285122,0,9 years
285123,2,7 years
285125,1,10+ years
285127,0,10+ years
285130,2,6 years
285131,1,10+ years
285133,0,6 years
285134,0,7 years
285135,0,10+ years
285136,0,10+ years
285138,1,8 years
285140,1,10+ years
285141,1,6 years
285143,2,10+ years
285144,0,10+ years
285146,1,10+ years
285147,0,10+ years
285149,0,8 years
285151,1,10+ years
285160,0,9 years
285161,1,9 years
285166,1,10+ years
285168,1,10+ years
285172,1,7 years
285173,1,10+ years
285179,1,10+ years
285182,0,10+ years
285183,0,10+ years
285184,2,10+ years
285187,2,10+ years
285190,0,7 years
285191,1,10+ years
285193,1,10+ years
285194,2,6 years
285195,2,7 years
285197,1,8 years
285201,2,10+ years
285203,0,9 years
285204,0,10+ years
285205,1,10+ years
285207,1,9 years
285209,0,9 years
285210,1,10+ years
285211,2,8 years
285213,2,6 years
285214,1,10+ years
285218,1,10+ years
285219,2,7 years
285220,1,10+ years
285227,1,9 years
285229,1,7 years
285232,1,9 years
285234,0,8 years
285236,2,10+ years
285237,2,10+ years
285238,1,10+ years
285241,2,10+ years
285242,0,6 years
285243,1,10+ years
285247,0,7 years
285251,1,10+ years
285252,1,10+ years
285253,2,7 years
285256,1,10+ years
285261,0,6 years
285262,0,10+ years
285263,1,10+ years
285266,0,9 years
285267,0,10+ years
285268,2,10+ years
285270,1,7 years
285277,0,10+ years
285281,0,10+ years
285287,1,7 years
285293,0,10+ years
285294,1,10+ years
285297,1,7 years
285298,2,10+ years
285299,0,7 years
285301,0,10+ years
285302,1,10+ years
285304,1,7 years
285305,2,10+ years
285307,2,10+ years
285311,2,10+ years
285313,1,10+ years
285314,2,10+ years
285315,2,6 years
285319,2,7 years
285322,0,9 years
285323,1,8 years
285324,2,10+ years
285325,2,10+ years
285327,0,9 years
285329,1,6 years
285331,0,10+ years
285335,0,10+ years
285336,1,10+ years
285337,0,10+ years
285338,0,8 years
285340,1,10+ years
285342,1,10+ years
285344,2,10+ years
285346,1,9 years
285347,1,10+ years
285348,0,10+ years
285349,2,10+ years
285352,0,10+ years
285353,0,10+ years
285357,0,10+ years
285359,2,8 years
285362,1,10+ years
285363,0,6 years
285365,0,10+ years
285366,0,8 years
285369,1,10+ years
285371,1,7 years
285373,2,6 years
285374,0,10+ years
285377,0,8 years
285378,0,10+ years
285380,1,10+ years
285381,0,10+ years
285382,0,9 years
285383,2,9 years
285386,0,10+ years
285387,0,10+ years
285389,1,10+ years
285390,1,8 years
285391,1,7 years
285392,0,10+ years
285393,1,9 years
285394,0,7 years
285396,1,10+ years
285398,2,6 years
285399,2,10+ years
285402,2,10+ years
285403,0,10+ years
285406,2,10+ years
285407,1,10+ years
285408,0,9 years
285409,1,10+ years
285412,1,7 years
285414,2,8 years
285415,1,10+ years
285417,2,6 years
285422,1,10+ years
285423,1,10+ years
285425,1,10+ years
285426,2,7 years
285427,2,10+ years
285429,1,10+ years
285430,1,10+ years
285433,1,8 years
285435,2,6 years
285439,0,10+ years
285443,1,10+ years
285446,0,9 years
285447,1,10+ years
285448,1,8 years
285452,2,10+ years
285458,0,10+ years
285459,1,10+ years
285461,1,10+ years
285463,1,10+ years
285464,1,10+ years
285465,1,8 years
285466,2,10+ years
285468,2,9 years
285469,0,9 years
285475,2,10+ years
285476,1,10+ years
285480,1,8 years
285481,1,10+ years
285484,2,10+ years
285485,0,10+ years
285487,1,10+ years
285489,0,9 years
285490,0,7 years
285492,2,10+ years
285493,1,7 years
285496,2,10+ years
285497,1,10+ years
285498,1,10+ years
285499,2,10+ years
285504,2,10+ years
285505,1,7 years
285509,0,10+ years
285511,2,6 years
285512,0,7 years
285514,1,10+ years
285515,2,6 years
285516,0,8 years
285518,1,6 years
285519,0,10+ years
285520,0,10+ years
285522,2,10+ years
285523,1,10+ years
285524,0,7 years
285525,0,10+ years
285526,2,10+ years
285527,2,10+ years
285529,0,9 years
285530,0,10+ years
285532,0,10+ years
285534,1,10+ years
285535,1,10+ years
285536,2,7 years
285538,1,10+ years
285539,0,10+ years
285541,0,10+ years
285542,0,8 years
285543,1,10+ years
285545,1,10+ years
285547,1,6 years
285548,2,9 years
285549,1,10+ years
285550,1,10+ years
285551,0,10+ years
285552,1,10+ years
285553,0,10+ years
285555,1,10+ years
285556,2,6 years
285557,0,10+ years
285558,0,9 years
285559,2,10+ years
285561,1,10+ years
285562,2,9 years
285563,2,6 years
285564,1,6 years
285565,0,9 years
285566,2,10+ years
285568,0,10+ years
285569,1,10+ years
285570,0,6 years
285571,0,10+ years
285573,1,10+ years
285574,2,10+ years
285576,2,10+ years
285578,1,7 years
285579,1,10+ years
285580,0,10+ years
285581,2,10+ years
285583,1,10+ years
285584,2,10+ years
285585,1,10+ years
285587,1,6 years
285589,0,10+ years
285590,2,7 years
285593,0,10+ years
285595,2,10+ years
285600,0,7 years
285603,1,10+ years
285604,1,6 years
285606,0,10+ years
285609,2,9 years
285611,2,10+ years
285612,1,10+ years
285615,1,8 years
285617,1,10+ years
285618,0,9 years
285619,2,10+ years
285620,1,7 years
285621,1,10+ years
285623,2,7 years
285624,2,6 years
285626,2,10+ years
285627,1,6 years
285628,1,10+ years
285629,2,10+ years
285630,0,10+ years
285633,0,10+ years
285634,1,10+ years
285641,2,6 years
285644,2,10+ years
285647,1,10+ years
285648,2,10+ years
285649,2,10+ years
285652,1,10+ years
285654,1,8 years
285656,1,10+ years
285657,0,10+ years
285659,1,8 years
285664,1,10+ years
285665,2,9 years
285669,0,9 years
285671,0,10+ years
285673,1,10+ years
285675,2,10+ years
285677,2,10+ years
285678,0,8 years
285680,1,10+ years
285682,0,10+ years
285690,0,10+ years
285692,1,10+ years
285695,2,9 years
285698,2,10+ years
285699,1,10+ years
285701,0,10+ years
285703,2,10+ years
285707,0,10+ years
285709,0,9 years
285710,1,6 years
285713,2,10+ years
285715,0,10+ years
285717,2,10+ years
285722,2,10+ years
285726,1,7 years
285727,1,8 years
285728,0,10+ years
285729,2,10+ years
285731,1,10+ years
285732,0,10+ years
285733,0,6 years
285736,1,7 years
285737,0,10+ years
285739,1,10+ years
285741,1,9 years
285742,2,6 years
285745,2,10+ years
285746,0,10+ years
285758,0,10+ years
285759,2,10+ years
285760,1,10+ years
